title,media,date,datetime,desc,link,img,sumber
"Kolaborasi dengan DANA Indonesia, Kementerian Investasi Dorong Pelaku UMKM Naik Kelas",Press Release,8 Apr 2022,,"KONTAN.CO.ID - Kementerian Investasi/Badan Koordinasi Penanaman Modal 
(BKPM) melakukan kolaborasi dengan PT Espay Debit Indonesia Koe (DANA 
Indonesia)...",https://pressrelease.kontan.co.id/news/kolaborasi-dengan-dana-indonesia-kementerian-investasi-dorong-pelaku-umkm-naik-kelas,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Pemerintah Dorong Sektor UMKM Sebagai Tulang Punggung Ekonomi Nasional,nasional kontan,3 Apr 2022,,"Reporter: Dimas Andi | Editor: Tendi Mahadi. KONTAN.CO.ID - JAKARTA. 
Menteri Koperasi dan Usaha Kecil dan Menengah (UMKM) Teten Masduki 
menyebut,...",https://nasional.kontan.co.id/news/pemerintah-dorong-sektor-umkm-sebagai-tulang-punggung-ekonomi-nasional,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Sederet Upaya Pemerintah Untuk Terus Dorong Pemulihan Ekonomi,nasional kontan,8 Mar 2022,,"Reporter: Siti Masitoh | Editor: Anna Suci Perwitasari. KONTAN.CO.ID - 
JAKARTA. Menteri Koordinator Bidang Perekonomian Airlangga Hartarto 
mengatakan,...",https://nasional.kontan.co.id/news/sederet-upaya-pemerintah-untuk-terus-dorong-pemulihan-ekonomi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Apa Itu Perseroan Perorangan? Ini Kelebihan, Syarat, dan Cara Pendaftarannya",Cari Tahu,7 Mar 2022,,"KONTAN.CO.ID - Bisnis dalam bentuk perseroan terbatas atau yang lebih 
dikenal dengan PT lebih diminati karena status hukumnya yang terdapat 
pemisahan...",https://caritahu.kontan.co.id/news/apa-itu-perseroan-perorangan-ini-kelebihan-syarat-dan-cara-pendaftarannya?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Teten Masduki Targetkan UMKM Raih 90% Pengadaan Barang/Jasa Pemerintah,nasional kontan,5 Mar 2022,,"Reporter: Ratih Waseso | Editor: Noverius Laoli. KONTAN.CO.ID - JAKARTA. 
Kementerian Koperasi dan UKM (KemenKopUKM) bersama Lembaga Kebijakan 
Pengadaan...",https://nasional.kontan.co.id/news/teten-masduki-targetkan-umkm-raih-90-pengadaan-barangjasa-pemerintah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Airlanga Optimistis UU Cipta Kerja akan Ciptakan Iklim Investasi Baik di 2022,nasional kontan,6 Feb 2022,,"UU Cipta Kerja ini didorong untuk meningkatkan investasi, meningkatkan daya 
saing, memperluas UMKM.",https://nasional.kontan.co.id/news/airlanga-optimistis-uu-cipta-kerja-akan-ciptakan-iklim-investasi-baik-di-2022,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Kemenkumham Sebut 13.191 UMKM Telah Terdaftar Sebagai Perseroan Perseorangan,nasional kontan,Feb 2022,,"Reporter: Vendy Yhulia Susanto | Editor: Tendi Mahadi. KONTAN.CO.ID - 
JAKARTA. Menteri Hukum dan HAM Yasonna Laoly menyatakan, sejak 
diluncurkannya...",https://nasional.kontan.co.id/news/kemenkumham-sebut-13191-umkm-telah-terdaftar-sebagai-perseroan-perseorangan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"BUMDes bersama UMKM, ultra mikro, dan koperasi berkontribusi 61% ke PDB",nasional kontan,20 Des 2021,,"Reporter: Achmad Jatnika | Editor: Khomarul Hidayat. KONTAN.CO.ID - 
JAKARTA. Status badan hukum dinilai akan menegaskan peran penting Badan 
Usaha Milik Desa...",https://nasional.kontan.co.id/news/bumdes-bersama-umkm-ultra-mikro-dan-koperasi-berkontribusi-61-ke-pdb,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Kementerian Investasi: Kerja Sama PMA/PMDN dengan UMKM Mencapai Rp 2,7 Triliun",nasional kontan,8 Des 2021,,"Reporter: Siti Masitoh | Editor: Handoyo . KONTAN.CO.ID - BALI. Kementerian 
Investasi/Badan Koordinasi Penanaman Modal (BKPM) melaporkan,...",https://nasional.kontan.co.id/news/kementerian-investasi-kerja-sama-pmapmdn-dengan-umkm-mencapai-rp-27-triliun,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
BKPM: Target Kontrak Kerja Sama PMA/PMDN dengan UMKM Mencapai Rp 5 Triliun di 2022,nasional kontan,8 Des 2021,,"Reporter: Siti Masitoh | Editor: Handoyo . KONTAN.CO.ID - BALI. Kementerian 
Investasi/Badan Koordinasi Penanaman Modal (BKPM) menargetkan kerjasama 
PMA...",https://nasional.kontan.co.id/news/bkpm-target-kontrak-kerja-sama-pmapmdn-dengan-umkm-mencapai-rp-5-triliun-di-2022,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Kementerian Koperasi UKM targetkan pertumbuhan wirausaha 4% di 2024,nasional kontan,Des 2021,,"Reporter: Ratih Waseso | Editor: Khomarul Hidayat. KONTAN.CO.ID - JAKARTA. 
Pemerintah menargetkan rasio kewirausahaan Indonesia pada tahun 2021 
sebesar 3...",https://nasional.kontan.co.id/news/kementerian-koperasi-ukm-targetkan-pertumbuhan-wirausaha-4-di-2024,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"UU Cipta Kerja Inkonstitusional, Airlangga: Kemudahan Berusaha UMKM Tetap Berlaku - Kompas.com",Kompas Money,9 Nov 2021,,"JAKARTA, KOMPAS.com - Menteri Koordinator Bidang Perekonomian, Airlangga 
Hartarto menyatakan, UU Cipta Kerja tetap berlaku pasca-putusan 
inkonstitusional...",https://money.kompas.com/read/2021/11/29/133420826/uu-cipta-kerja-inkonstitusional-airlangga-kemudahan-berusaha-umkm-tetap,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Ini Komentar Buruh soal Jokowi yang Sebut UU Cipta Kerja Masih Berlaku - Kompas.com,Kompas Money,9 Nov 2021,,"JAKARTA, KOMPAS.com - Presiden Joko Widodo (Jokowi) menyatakan, 
Undang-Undang Nomor 11 Tahun 2020 tentang Cipta Kerja atau UU Cipta Kerja 
masih berlaku...",https://money.kompas.com/read/2021/11/29/194924526/ini-komentar-buruh-soal-jokowi-yang-sebut-uu-cipta-kerja-masih-berlaku,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Airlangga Hartarto janji konsistensi pemerintah bantu kawasan ekonomi khusus dan UMKM,nasional kontan,9 Nov 2021,,"Reporter: Siti Masitoh | Editor: Noverius Laoli. KONTAN.CO.ID - JAKARTA. 
Pemerintah berkomitmen dalam membangun kawasan ekonomi khusus (KEK) dan 
juga...",https://nasional.kontan.co.id/news/airlangga-hartarto-janji-konsistensi-pemerintah-bantu-kawasan-ekonomi-khusus-dan-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Menko Airlangga: UU Cipta Kerja Sudah Rekrut 912.402 Tenaga Kerja Baru - Kompas.com,Kompas Money,9 Nov 2021,,"JAKARTA, KOMPAS.com - Menteri Koordinator Bidang Perekonomian, Airlangga 
Hartarto mengklaim UU Cipta Kerja sudah mampu menciptakan lapangan 
pekerjaan bagi...",https://money.kompas.com/read/2021/11/29/134728326/menko-airlangga-uu-cipta-kerja-sudah-rekrut-912402-tenaga-kerja-baru,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Esok, MK Putuskan Nasib UU Cipta Kerja - Kompas.com",Kompas Money,4 Nov 2021,,"JAKARTA, KOMPAS.com - Gugatan terhadap Omnibus Law Undang-Undang (UU) Cipta 
Kerja akan mulai masuk babak baru. Rencananya, Kamis (25/11/2021) 
Mahkamah...",https://money.kompas.com/read/2021/11/24/153700026/esok-mk-putuskan-nasib-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
UU HPP bagian strategi Indonesia menjadi negara maju di tahun 2045,nasional kontan,4 Okt 2021,,"Pemerintah menyebut, UU Harmonisasi Peraturan Perpajakan (HPP) bagian 
strategi Indonesia menjadi negara maju di tahun 2045.",https://nasional.kontan.co.id/news/uu-hpp-bagian-strategi-indonesia-menjadi-negara-maju-di-tahun-2045,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Pelaku UMKM menolak rencana pengenaan PPN final,nasional kontan,2 Okt 2021,,"Pemerintah berencana menerapkan pajak pertambahan nilai (PPN) dengan 
mekanisme final kepada UMKM.",https://nasional.kontan.co.id/news/pelaku-umkm-menolak-rencana-pengenaan-ppn-final,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
CIPS: UU Cipta Kerja Permudah Investasi di Sektor Perkebunan Hingga Peternakan - Kompas.com,Kompas Money,10 Okt 2021,,"Undang-Undang (UU) Cipta Kerja memiliki potensi meningkatkan kinerja sektor 
pertanian nasional asalkan ada perhatian.",https://money.kompas.com/read/2021/10/10/072500226/cips--uu-cipta-kerja-permudah-investasi-di-sektor-perkebunan-hingga-peternakan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Implementasi PP No.7/2021, ASDP Merak beri ruang promosi bagi UMKM",industri kontan,4 Sep 2021,,"Kementerian Koperasi dan UKM bersama Komisi VI DPR meninjau implementasi 
dari PP No. 7 tahun 2021.",https://industri.kontan.co.id/news/implementasi-pp-no72021-asdp-merak-beri-ruang-promosi-bagi-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Beratkan UMKM, asosiasi UMKM protes RUU Ketentuan Umum Perpajakan",NewsSetup,3 Sep 2021,,"KONTAN.CO.ID - JAKARTA. Pemerintah mengusulkan pajak penghasilan minimum 
sebesar 1% dari peredaran bruto bagi wajib pajak yang merugi di Rancangan...",https://newssetup.kontan.co.id/news/beratkan-umkm-asosiasi-umkm-protes-ruu-ketentuan-umum-perpajakan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Pelaku UMKM keluhkan dua hal ini terkait OSS berbasis risiko,nasional kontan,Sep 2021,,"Reporter: Vendy Yhulia Susanto | Editor: Khomarul Hidayat. KONTAN.CO.ID - 
JAKARTA. Kementerian Investasi resmi meluncurkan Online Single Submission 
(OSS)...",https://nasional.kontan.co.id/news/pelaku-umkm-keluhkan-dua-hal-ini-terkait-oss-berbasis-risiko,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Asosiasi UMKM Tolak 4 Ketentuan dalam RUU KUP - Kompas.com,Kompas Money,1 Agu 2021,,"JAKARTA, KOMPAS.com - Tujuh asosiasi pengusaha yang menaungi ribuan Usaha 
Mikro Kecil Menengah (UMKM) memprotes empat ketentuan dalam Rancangan...",https://money.kompas.com/read/2021/08/31/193633326/asosiasi-umkm-tolak-4-ketentuan-dalam-ruu-kup?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Pemerintah usulkan perubahan skema tarif PPN final 1%, UMKM protes",nasional kontan,1 Agu 2021,,"Pemerintah saat ini tengah mengajukan perubahan atas skema pengenaan pajak 
pertambahan nilai (PPN) Final.",https://nasional.kontan.co.id/news/pemerintah-usulkan-perumabahan-skema-tarif-ppn-final-1-umkm-protes,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Ini sejumlah masukan terhadap rencana revisi Perkom KPPU 4/2019,nasional kontan,20 Agu 2021,,"Reporter: Vendy Yhulia Susanto | Editor: Handoyo . KONTAN.CO.ID - JAKARTA. 
Komisi Pengawas Persaingan Usaha (KPPU) akan merevisi Peraturan KPPU nomor 
4...",https://nasional.kontan.co.id/news/ini-sejumlah-masukan-terhadap-rencana-revisi-perkom-kppu-42019,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Mengajukan Izin Usaha Secara Cepat, Nyaman, dan Transparan Melalui OSS RBA",Keuangan - Kontan Online,8 Agu 2021,,"meluncurkan Online Single Submission (OSS) berbasis risiko. Sistem ini 
diluncurkan langsung oleh Presiden Joko Widodo.",https://keuangan.kontan.co.id/news/mengajukan-izin-usaha-secara-cepat-nyaman-dan-transparan-melalui-oss-rba,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Kementerian Investasi dengan Gojek teken MoU pemberdayaan UMKM,nasional kontan,30 Jul 2021,,"Reporter: Yusuf Imam Santoso | Editor: Khomarul Hidayat. KONTAN.CO.ID - 
JAKARTA. Kementerian Investasi/Badan Koordinasi Penanaman Modal (BKPM) 
secara daring...",https://nasional.kontan.co.id/news/kementerian-investasi-dengan-gojek-teken-mou-pemberdayaan-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Program PEN jadi tumpuan UMKM di tengah gelombang baru Covid-19,nasional kontan,7 Jul 2021,,"Pemerintah telah menyalurkan dana Pemulihan Ekonomi Nasional (PEN) kepada 
pelaku UMKM sebesar Rp 51,27 triliun.",https://nasional.kontan.co.id/news/program-pen-jadi-tumpuan-umkm-di-tengah-gelombang-baru-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Ekonom: UU Cipta Kerja Permudah Investor Masuk ke Indonesia, tetapi... - Kompas.com",Kompas Money,5 Jun 2021,,"JAKARTA, KOMPAS.com – Ekonom Senior Universitas Gadjah Mada (UGM) Sri 
Adiningsih mengatakan, Undang- undang Cipta Kerja mampu menarik perhatian 
investor ke...",https://money.kompas.com/read/2021/06/15/122253126/ekonom-uu-cipta-kerja-permudah-investor-masuk-ke-indonesia-tetapi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Teten dukung inovasi koperasi dan UMKM berbasis ekonomi kreatif di Klungkung,Regional,Jun 2021,,"KONTAN.CO.ID - JAKARTA. Inovasi yang dilakukan Kabupaten Klungkung, Bali 
untuk mengembangkan koperasi dan UMKM berbasis ekonomi kreatif diapresiasi 
Menteri...",https://regional.kontan.co.id/news/teten-dukung-inovasi-koperasi-dan-umkm-berbasis-ekonomi-kreatif-di-klungkung?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Kebangkitan UMKM Nasional,Analisis,20 Mei 2021,,"Sumber: Harian KONTAN | Editor: Ignatia Maria Sri Sayekti. KONTAN.CO.ID - 
Kebangkitan nasional dapat dimaknai sebagai bangun dari masa sulit berupa...",https://analisis.kontan.co.id/news/kebangkitan-umkm-nasional,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Pemerintah Bentuk Satgas UU Cipta Kerja - Kompas.com,Kompas Money,9 Mei 2021,,"JAKARTA, KOMPAS.com - Presiden RI Joko Widodo membentuk Satgas Percepatan 
Sosialisasi Undang-Undang Cipta Kerja. Jokowi menunjuk Wakil Menteri Luar 
Negeri,...",https://money.kompas.com/read/2021/05/19/140858426/pemerintah-bentuk-satgas-uu-cipta-kerja?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Ini upaya pemerintah untuk mendorong UMKM agar berorientasi ekspor,nasional kontan,30 Apr 2021,,"Reporter: Bidara Pink | Editor: Tendi Mahadi. KONTAN.CO.ID - JAKARTA. 
Kementerian Koordinator Bidang Perekonomian berupaya keras dalam melecut 
kinerja Usaha...",https://nasional.kontan.co.id/news/ini-upaya-pemerintah-untuk-mendorong-umkm-agar-berorientasi-ekspor,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Peraturan Pelaksana UU Cipta Kerja Terbit, Apa Manfaatnya untuk UMKM? - Kompas.com",Kompas Money,3 Apr 2021,,"JAKARTA, KOMPAS.com – Pemerintah telah menyelesaikan Peraturan Pemerintah 
(PP) Nomor 7 Tahun 2021 tentang Kemudahan, Pelindungan, dan Pemberdayaan 
Koperasi...",https://money.kompas.com/read/2021/04/23/155849926/peraturan-pelaksana-uu-cipta-kerja-terbit-apa-manfaatnya-untuk-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
BKPM gandeng HIPMI fasilitasi UMKM naik kelas,nasional kontan,2 Apr 2021,,"Reporter: Yusuf Imam Santoso | Editor: Handoyo . KONTAN.CO.ID - JAKARYA. 
Badan Koordinasi Penanaman Modal (BKPM) menandatangani perjanjian kerja 
sama dengan...",https://nasional.kontan.co.id/news/bkpm-gandeng-hipmi-fasilitasi-umkm-naik-kelas,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Sidang Uji Formil UU Cipta Kerja Digelar MK Hari Ini, Apa Hasilnya? - Kompas.com",Kompas Money,1 Apr 2021,,"JAKARTA, KOMPAS.com - Mahkamah Konstitusi menggelar sidang pendahuluan uji 
formil UU Cipta Kerja, Rabu (21/4/2021). Hal ini dilakukan berdasarkan 
permohonan...",https://money.kompas.com/read/2021/04/21/161107126/sidang-uji-formil-uu-cipta-kerja-digelar-mk-hari-ini-apa-hasilnya,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Kementerian Koperasi dan UKM: Indonesia berpotensi jadi pusat ekonomi syariah,nasional kontan,Apr 2021,,"Reporter: Ratih Waseso | Editor: Noverius Laoli. KONTAN.CO.ID - JAKARTA. 
Menteri Koperasi dan UKM (MenkopUKM) Teten Masduki mendorong produk UMKM 
masuk ke...",https://nasional.kontan.co.id/news/kementerian-koperasi-dan-ukm-indonesia-berpotensi-jadi-pusat-ekonomi-syariah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Akumindo: UMKM mulai bangkit di kuartal I tahun ini,nasional kontan,8 Mar 2021,,"Reporter: Vendy Yhulia Susanto | Editor: Khomarul Hidayat. KONTAN.CO.ID - 
JAKARTA. Ketua Asosiasi UMKM Indonesia (Akumindo) Muhammad Ikhsan 
Ingratubun...",https://nasional.kontan.co.id/news/akumindo-umkm-mulai-bangkit-di-kuartal-i-tahun-ini,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Banjir praktik cross-border ilegal di platform e-commerce, ini kata pemerintah",industri kontan,6 Mar 2021,,"Reporter: Ratih Waseso | Editor: Anna Suci Perwitasari. KONTAN.CO.ID - 
JAKARTA. Pemerintah melalui Kementerian Koperasi dan UKM (KemenkopUKM) 
memastikan...",https://industri.kontan.co.id/news/banjir-praktik-cross-border-ilegal-di-platform-e-commerce-ini-kata-pemerintah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Penerimaan pajak UMKM akan tersokong peningkatan ambang batas modal usaha,nasional kontan,Mar 2021,,"Reporter: Yusuf Imam Santoso | Editor: Herlina Kartika Dewi. KONTAN.CO.ID - 
JAKARTA. Penerimaan pajak Usaha Mikro Kecil Menengah (UMKM) tahun ini 
diprediksi...",https://nasional.kontan.co.id/news/penerimaan-pajak-umkm-akan-tersokong-peningkatan-ambang-batas-modal-usaha,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Ambang batas modal usaha UMKM semakin tinggi,nasional kontan,Mar 2021,,"Reporter: Yusuf Imam Santoso | Editor: Handoyo . KONTAN.CO.ID - JAKARTA. 
Pemerintah telah meningkatkan ambang batas modal usaha untuk Usaha Mikro 
Kecil...",https://nasional.kontan.co.id/news/ambang-batas-bodal-usaha-umkm-semakin-tinggi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Ingat! Norma Standar Prosedur dan Kriteria (NSPK) akan berlaku tahun ini,nasional kontan,5 Feb 2021,,"Reporter: Yusuf Imam Santoso | Editor: Yudho Winarto. KONTAN.CO.ID - 
JAKARTA. Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia 
menyampaikan...",https://nasional.kontan.co.id/news/ingat-nomor-standar-prosedur-dan-kriteria-nspk-akan-berlaku-tahun-ini,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Ini 3 kemudahan UMKM setelah terbitnya PP 7/2021,industri kontan,5 Feb 2021,,"Reporter: Yusuf Imam Santoso | Editor: Yudho Winarto. KONTAN.CO.ID - 
JAKARTA. Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia 
menyampaikan...",https://industri.kontan.co.id/news/ini-3-kemudahan-umkm-setalah-terbitnya-pp-72021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Perpres 12/2021 terbit, pemerintah wajib alokasikan 40% belanja barang untuk UMK",nasional kontan,4 Feb 2021,,"Kementerian/lembaga dan pemerintah daerah wajib untuk belanja barang/jasa 
dari usaha mikro dan kecil (UMK).",https://nasional.kontan.co.id/news/perpres-122021-terbit-pemerintah-wajib-alokasikan-40-belanja-barang-untuk-umk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Basis Data Tunggal UMKM Jadi Prioritas Pemerintah,Kompas.id,3 Feb 2021,,"Pemerintah memprioritaskan penyelenggaraan basis data tunggal UMKM. Data 
akurat yang selalu dimutakhirkan ikut menentukan ketepatan intervensi 
dukungan bagi...",https://www.kompas.id/baca/ekonomi/2021/02/23/basis-data-tunggal-umkm-jadi-prioritas-pemerintah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Kemenkop UKM: PP Nomor 7/2021 terbit, koperasi dan UMKM akan dapat banyak kemudahan",nasional kontan,3 Feb 2021,,"Dengan PP No.7/2021 diharapkan dapat memberikan kepastian usaha dan 
pengembangan usaha bagi Koperasi dan UMKM.",https://nasional.kontan.co.id/news/kemenkop-ukm-pp-nomor-72021-terbit-koperasi-dan-umkm-akan-dapat-banyak-kemudahan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"PP Nomor 7 tahun 2021 terbit, pengawasan koperasi akan lebih mudah",nasional kontan,3 Feb 2021,,"Reporter: Ratih Waseso | Editor: Khomarul Hidayat. KONTAN.CO.ID - JAKARTA. 
Pemerintah telah menerbitkan Peraturan Pemerintah (PP) Nomor 7 tahun 2021 
tentang...",https://nasional.kontan.co.id/news/pp-nomor-7-tahun-2021-terbit-pengawasan-koperasi-akan-lebih-mudah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Sah! Pemerintah tetapkan daftar positif investasi,nasional kontan,2 Feb 2021,,"Pemerintah telah menetapkan daftar positif investasi (DPI) sebagaimana 
tertuang dalam Perpres Nomor 10 Tahun 2021.",https://nasional.kontan.co.id/news/sah-pemerintah-tetapkan-daftar-positif-investasi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Akhirnya, pemerintah rilis 49 peraturan pelaksana UU Cipta Kerja",nasional kontan,1 Feb 2021,,"Turunan UU Cipta Kerja itu terdiri dari 45 Peraturan Pemerintah (PP) dan 4 
Peraturan Presiden (Perpres)",https://nasional.kontan.co.id/news/akhirnya-pemerintah-rilis-49-peraturan-pelaksana-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Menkop UKM sambut positif tiga rekomendasi pengembangan UMKM dari Bappenas,nasional kontan,1 Feb 2021,,"Reporter: Ratih Waseso | Editor: Herlina Kartika Dewi. KONTAN.CO.ID - 
JAKARTA. Menteri Koperasi dan UKM (MenkopUKM) Teten Masduki menyambut baik 
dan...",https://nasional.kontan.co.id/news/menkop-ukm-sambut-positif-tiga-rekomendasi-pengembangan-umkm-dari-bappenas,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
"Akhirnya, pemerintah rilis 49 peraturan pelaksana UU Cipta Kerja",nasional kontan,1 Feb 2021,,"Turunan UU Cipta Kerja itu terdiri dari 45 Peraturan Pemerintah (PP) dan 4 
Peraturan Presiden (Perpres)",https://nasional.kontan.co.id/news/akhirnya-pemerintah-rilis-49-peraturan-pelaksana-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
Menkop UKM sambut positif tiga rekomendasi pengembangan UMKM dari Bappenas,nasional kontan,1 Feb 2021,,"Reporter: Ratih Waseso | Editor: Herlina Kartika Dewi. KONTAN.CO.ID - 
JAKARTA. Menteri Koperasi dan UKM (MenkopUKM) Teten Masduki menyambut baik 
dan...",https://nasional.kontan.co.id/news/menkop-ukm-sambut-positif-tiga-rekomendasi-pengembangan-umkm-dari-bappenas,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",kontan
